object-id,block-area,district,timeperiod,sdrf-sanctions-awarded-value,total-tender-awarded-value,ridf-tenders-awarded-value,restoration-measures-tenders-awarded-value,immediate-measures-tenders-awarded-value,others-tenders-awarded-value,id,max-rain,mean-rain,count,sum-rain,block-lgd,dtname,dtcode11,tehsil,mean-daily-runoff,sum-runoff,peak-runoff,count-bhuvan-pixels,count-inundated-pixels,inundation-pct,inundation-intensity-mean,inundation-intensity-mean-nonzero,inundation-intensity-sum,year,mean-sex-ratio,sum-aged-population,sum-young-population,sum-population,block-name,schools-count,rail-length,rail-count,road-length,road-count,health-centers-count,elevation-mean,slope-mean,net-sown-area-in-hac,avg-electricity,avg-tele,block-piped-hhds-pct,block-nosanitation-hhds-pct,total-hhd,drainage-density,distance-from-river,distance-from-sea,min-distance-from-sea,no-of-person-evacuated,no-of-persons-rescued,population-affected,total-livestock-lost,house-damage-total,cultivated-area-affected-in-hectare,crop-loss-total-in-hact,population-affected-in-cyclone-fani,no-of-person-evacuated-in-cyclone-fani,house-damage-total--in-cyclone-fani,cultivated-area-affected-in-hectare-in-cyclone-fani,total-livestock-affected-in-cyclone-fani,total-livestock-lost-in-cyclone-fani,population-affected-in-cyclone-bulbul,no-of-persons-evacuated-in-cyclone-bulbul,house-damage-total--in-cyclone-bulbul,cultivated-area-affected-in-hectare-in-cyclone-bulbul,total-livestock-lost-in-cyclone-bulbul,total-no-of-death-of-humans-in-flood-and-cyclone,exposure,flood-hazard,government-response,vulnerability,financial-year,total-tender-awarded-value-fy-cumsum,preparedness-measures-tenders-awarded-value-fy-cumsum,immediate-measures-tenders-awarded-value-fy-cumsum,others-tenders-awarded-value-fy-cumsum,sdrf-sanctions-awarded-value-fy-cumsum,topsis-score,risk-score,Unnamed: 0,level_0,index
21-371-03407,302.0,Jharsuguda,2022_10,6295000,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.12,262.0,30.86,3407.0,Jharsuguda,371.0,0.0,0.0,0,0,894986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,3126.0,3130.0,48709.0,LAIKERA,84,0.0,0,100903.0,31,13.0,256.0,3.0,11291.45,10.4,2.0,7.22,12.47,12140,0.00013051,3014.313538,99.658,90.301,0.0,0.0,33055,0.0,259.0,2174.52,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,3,2,4,2022-2023,0.0,0.0,0.0,0.0,44065000.0,0.4461198386874582,3,,,
21-371-03406,233.0,Jharsuguda,2022_10,6295000,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.15,207.0,31.35,3406.0,Jharsuguda,371.0,0.0,0.0,0,0,691715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,3376.0,3362.0,65491.0,KOLABIRA,76,0.0,0,68111.0,22,11.0,221.0,3.0,4242.796,11.0,2.0,4.46,5.96,7571,0.00017045,2603.166849,100.261,89.924,0.0,0.0,33055,0.0,259.0,2174.52,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,3,2,4,2022-2023,0.0,0.0,0.0,0.0,44065000.0,0.4461198386874582,3,,,
21-376-03493,343.0,Mayurbhanj,2022_10,8319811,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.21,304.0,64.8,3493.0,Mayurbhanj,376.0,0.0,0.0,0,0,1017393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,4384.0,5911.0,93791.0,BISOI,164,0.0,0,51967.0,4,23.0,351.0,5.0,4776.1,10.5,3.0,11.73,10.68,9831,0.0001363,3041.218254,80.365,67.913,0.0,0.0,7312,894.0,1074.0,2004.2,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,3,2,4,2022-2023,0.0,0.0,0.0,0.0,58238677.0,0.4461198386874582,3,,,
21-371-03405,205.0,Jharsuguda,2022_10,6295000,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.12,177.0,20.85,3405.0,Jharsuguda,371.0,0.0,0.0,0,0,608724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,1435.0,1439.0,45417.0,KIRMIRA,75,20445.0,4,77112.0,33,8.0,236.0,3.0,6709.27,10.9,3.0,12.93,9.73,10160,0.00017099,2895.381315,110.68,102.033,0.0,0.0,33055,0.0,259.0,2174.52,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,3,2,4,2022-2023,0.0,0.0,0.0,0.0,44065000.0,0.4461198386874582,3,,,
21-394-03533,1166.0,Nuapada,2022_10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.1,1009.0,102.78,3533.0,Nuapada,394.0,0.0,0.0,0,0,3428591.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,12955.0,15421.0,167965.0,KOMNA,241,10856.0,2,95245.0,20,28.0,448.0,7.0,27920.955,8.5,3.0,7.33,8.0,40719,0.00014498,2545.03526,255.354,235.826,0.0,0.0,1361,0.0,269.0,39.57,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,2,5,2022-2023,0.0,0.0,0.0,0.0,0.0,0.4393835524873294,3,,,
21-393-03290,641.0,Balangir,2022_10,4488000,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.09,555.0,51.53,3290.0,Balangir,393.0,0.0,0.0,0,0,1886977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,9239.0,9338.0,122718.0,KHAPRAKHOL,167,13545.0,3,157124.0,48,22.0,346.0,7.0,11195.8,9.3,3.0,4.41,17.0,21656,0.00012195,2806.82955,219.779,190.758,0.0,0.0,4470,0.0,370.0,1425.23,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,2,5,2022-2023,0.0,0.0,0.0,0.0,31416000.0,0.4393835524873294,3,,,
21-393-03297,531.0,Balangir,2022_10,4488000,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.24,456.0,108.64,3297.0,Balangir,393.0,0.0,0.0,0,0,1559975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,8748.0,8970.0,131291.0,TUREKELA,160,27600.0,5,124185.0,30,17.0,321.0,6.0,12866.97,8.9,2.0,8.54,6.65,47126,8.16e-05,3077.816737,231.887,215.244,0.0,0.0,4470,0.0,370.0,1425.23,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,2,5,2022-2023,0.0,0.0,0.0,0.0,31416000.0,0.4393835524873294,3,,,
21-393-03285,450.0,Balangir,2022_10,4488000,6371779420.0,0.0,0.0,0.0,6371627504.0,0.0,0.16,0.12,386.0,46.1,3285.0,Balangir,393.0,0.0,0.0,0,0,1325191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,21771.0,22319.0,254367.0,BALANGIR,223,18358.0,6,89763.0,19,19.0,211.0,4.0,26028.3,10.4,2.0,15.51,15.4,50956,0.0001004,3756.552788,173.36,153.072,0.0,0.0,4470,0.0,370.0,1425.23,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,3,1,4,2022-2023,16478530619.0,0.0,0.0,16440827504.0,31416000.0,0.4389558855148477,3,,,
21-383-03351,672.0,Dhenkanal,2022_10,26358654,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.21,586.0,124.52,3351.0,Dhenkanal,383.0,0.0,0.0,0,0,1976715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,14599.0,13612.0,203148.0,GONDIA,222,0.0,0,132095.0,15,32.0,92.0,5.0,14173.09,10.0,3.0,7.08,9.71,49263,0.00019869,2644.351963,8.004,0.0,0.0,0.0,0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,4,2,1,2022-2023,0.0,0.0,0.0,0.0,184510578.0,0.43567067720669544,3,,,
21-384-03276,1116.0,Anugul,2022_10,10496000,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.22,964.0,216.42,3276.0,Anugul,384.0,0.0,0.0,0,0,3283630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,10324.0,11343.0,196181.0,ANUGUL,258,0.0,0,187468.0,43,32.0,278.0,10.0,12985.0015,10.0,3.0,8.7,14.57,43488,0.00015674,2579.731034,36.357,11.386,0.0,2086.0,31386,0.0,986.0,1568.65,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,4,2,1,2022-2023,0.0,0.0,0.0,0.0,73472000.0,0.43567067720669544,3,,,
21-384-03277,1027.0,Anugul,2022_10,10496000,232324.0,0.0,0.0,0.0,0.0,0.0,0.31,0.17,892.0,153.25,3277.0,Anugul,384.0,0.0,0.0,0,0,3023241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,8074.0,8885.0,143330.0,ATHMALLIK,237,0.0,0,149769.0,10,23.0,224.0,9.0,13972.46,10.0,3.0,12.22,12.33,22879,0.00016356,2636.551114,61.427,35.424,0.0,2086.0,31386,0.0,986.0,1568.65,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,4,2,1,2022-2023,7576212.0,0.0,0.0,7343888.0,73472000.0,0.43567067720669544,3,,,
21-383-03353,590.0,Dhenkanal,2022_10,26358654,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.19,516.0,97.98,3353.0,Dhenkanal,383.0,0.0,0.0,0,0,1738829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,9761.0,9117.0,185106.0,KAMAKHYANAGAR,228,0.0,0,110552.0,15,30.0,78.0,4.0,12145.125,8.6,3.0,19.8,17.77,43447,0.00020996,2082.656631,8.441,0.0,0.0,0.0,0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,4,2,1,2022-2023,5060182.0,1070517.0,0.0,0.0,184510578.0,0.43567067720669544,3,,,
21-383-03352,766.0,Dhenkanal,2022_10,26358654,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.2,665.0,135.66,3352.0,Dhenkanal,383.0,0.0,0.0,0,0,2253478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,14200.0,13398.0,186540.0,HINDOL,260,3888.0,2,87947.0,15,31.0,159.0,6.0,17358.22,8.9,2.0,1.06,13.69,44011,0.00017972,2169.896171,17.1,2.717,0.0,0.0,0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,4,2,1,2022-2023,977666.0,0.0,0.0,0.0,184510578.0,0.43567067720669544,3,,,
21-388-03369,247.0,Ganjam,2022_10,49232,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.16,216.0,34.48,3369.0,Ganjam,388.0,0.0,0.0,0,0,721388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,16336.0,15932.0,246654.0,CHATRAPUR,170,20901.0,4,128951.0,33,24.0,20.0,2.0,15121.5833,12.4,3.0,30.58,14.76,47691,0.00013079,3941.869523,5.316,0.0,0.0,0.0,0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,4,2,1,2022-2023,0.0,0.0,0.0,0.0,344624.0,0.43567067720669544,3,,,
21-384-03278,257.0,Anugul,2022_10,10496000,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.2,221.0,44.34,3278.0,Anugul,384.0,0.0,0.0,0,0,756502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,10791.0,11836.0,181938.0,BANARPAL,182,45871.0,13,138951.0,58,23.0,99.0,3.0,9544.98,10.7,3.0,10.78,11.8,40445,0.00023108,1796.933527,11.702,1.005,0.0,2086.0,31386,0.0,986.0,1568.65,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,4,2,1,2022-2023,31251408.0,0.0,0.0,0.0,73472000.0,0.43567067720669544,3,,,
21-388-03374,224.0,Ganjam,2022_10,49232,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.36,190.0,68.67,3374.0,Ganjam,388.0,0.0,0.0,0,0,653559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,10096.0,9840.0,189199.0,HINJILICUT,166,0.0,0,116108.0,76,31.0,34.0,2.0,15050.9859,12.6,3.0,36.38,11.94,42100,0.00017804,2361.358519,22.21,7.728,0.0,0.0,0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,4,2,1,2022-2023,0.0,0.0,0.0,0.0,344624.0,0.43567067720669544,3,,,
21-373-03347,1002.0,Deogarh,2022_10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.17,873.0,149.19,3347.0,Deogarh,373.0,0.0,0.0,0,0,2959692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,9080.0,10343.0,125895.0,REAMAL,211,0.0,0,184436.0,25,22.0,197.0,6.0,13568.75,10.7,2.0,24.35,19.16,21368,0.000148,2476.271577,26.395,2.7,0.0,0.0,0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,4,2,1,2022-2023,2252445.0,0.0,0.0,0.0,0.0,0.43567067720669544,3,,,
21-388-03372,465.0,Ganjam,2022_10,49232,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.51,405.0,206.69,3372.0,Ganjam,388.0,0.0,0.0,0,0,1356922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,15340.0,14982.0,213488.0,DIGAPAHANDI,204,0.0,0,101759.0,43,30.0,137.0,8.0,16799.173,10.6,2.0,8.31,15.31,43861,0.00016539,2263.24956,26.349,13.858,0.0,0.0,0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,4,2,1,2022-2023,0.0,0.0,0.0,0.0,344624.0,0.43567067720669544,3,,,
21-388-03375,813.0,Ganjam,2022_10,49232,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.3,710.0,212.25,3375.0,Ganjam,388.0,0.0,0.0,0,0,2382704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,8361.0,7962.0,123997.0,JAGANNATHPRASAD,211,0.0,0,66312.0,5,28.0,206.0,7.0,20254.5158,9.0,3.0,11.46,25.09,36898,0.00019326,1912.419127,70.701,53.025,0.0,0.0,0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,4,2,1,2022-2023,0.0,0.0,0.0,0.0,344624.0,0.43567067720669544,3,,,
21-384-03281,844.0,Anugul,2022_10,10496000,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.14,731.0,104.47,3281.0,Anugul,384.0,0.0,0.0,0,0,2486910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,4485.0,4929.0,118656.0,KISHORENAGAR,188,40009.0,4,66446.0,10,19.0,252.0,7.0,19984.9067,8.7,3.0,10.69,19.81,25906,0.00013286,2435.412776,52.367,31.777,0.0,2086.0,31386,0.0,986.0,1568.65,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,4,2,1,2022-2023,0.0,0.0,0.0,0.0,73472000.0,0.43567067720669544,3,,,
21-388-03371,459.0,Ganjam,2022_10,49232,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.36,391.0,140.6,3371.0,Ganjam,388.0,0.0,0.0,0,0,1340959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,16914.0,16498.0,174935.0,DHARAKOTE,153,0.0,0,86450.0,18,33.0,203.0,9.0,14885.8069,10.3,2.0,18.41,17.18,53424,0.00010891,3061.348515,48.982,37.13,0.0,0.0,0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,4,2,1,2022-2023,0.0,0.0,0.0,0.0,344624.0,0.43567067720669544,3,,,
21-384-03282,1175.0,Anugul,2022_10,10496000,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.11,1016.0,116.32,3282.0,Anugul,384.0,0.0,0.0,0,0,3472135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,10820.0,12522.0,161317.0,PALALAHADA,261,0.0,0,138142.0,12,27.0,225.0,7.0,18872.383,8.8,3.0,22.04,15.18,30406,0.00022231,1893.224192,19.986,0.632,0.0,2086.0,31386,0.0,986.0,1568.65,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,4,2,1,2022-2023,0.0,0.0,0.0,0.0,73472000.0,0.43567067720669544,3,,,
21-383-03355,377.0,Dhenkanal,2022_10,26358654,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.22,333.0,74.37,3355.0,Dhenkanal,383.0,0.0,0.0,0,0,1109210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,8378.0,7855.0,177393.0,ODAPADA,109,49720.0,11,68870.0,12,25.0,87.0,4.0,6085.14,11.0,2.0,4.4,2.15,72758,0.00025235,1879.710568,8.257,0.0,0.0,0.0,0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,4,2,1,2022-2023,0.0,0.0,0.0,0.0,184510578.0,0.43567067720669544,3,,,
21-385-03529,497.0,Nayagarh,2022_10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.22,426.0,92.58,3529.0,Nayagarh,385.0,0.0,0.0,0,0,1455017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,14558.0,10838.0,178580.0,ODAGAON,218,0.0,0,58933.0,24,38.0,178.0,7.0,15698.6542,9.6,2.0,17.48,21.93,37152,0.00011712,3045.592861,51.975,41.081,0.0,21682.0,21682,24871.0,140.0,4236.65,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,4,2,1,2022-2023,2354218.04,0.0,0.0,0.0,0.0,0.43567067720669544,3,,,
21-386-03459,388.0,Khordha,2022_10,52832207,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.29,336.0,96.23,3459.0,Khordha,386.0,0.0,0.0,0,0,1139106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,14332.0,13063.0,184318.0,BEGUNIA,197,15362.0,7,129625.0,26,41.0,48.0,3.0,7893.6185,11.2,3.0,13.28,11.22,36450,0.00017122,2211.730175,41.623,30.279,0.0,45711.0,29826,18770.0,351.0,10278.13,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,4,2,1,2022-2023,38576943.0,0.0,0.0,0.0,369825449.0,0.43567067720669544,3,,,
21-399-03480,1205.0,Malkangiri,2022_10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.16,1026.0,159.92,3480.0,Malkangiri,399.0,0.0,0.0,0,0,3488810.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6765.0,13953.0,134494.0,KALIMELA,244,0.0,0,81311.0,18,34.0,238.0,9.0,16768.067,10.6,2.0,16.59,14.28,36229,0.00014065,2721.758024,45.851,17.614,0.0,0.0,0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,4,2,1,2022-2023,0.0,0.0,0.0,0.0,0.0,0.43567067720669544,3,,,
21-385-03527,297.0,Nayagarh,2022_10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.22,258.0,55.7,3527.0,Nayagarh,385.0,0.0,0.0,0,0,871500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,16892.0,12617.0,179628.0,NAYAGARH,227,14246.0,35,85908.0,26,29.0,141.0,7.0,9775.97,11.2,2.0,12.27,8.5,42364,0.00021162,2386.919425,58.625,49.004,0.0,21682.0,21682,24871.0,140.0,4236.65,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,4,2,1,2022-2023,0.0,0.0,0.0,0.0,0.0,0.43567067720669544,3,,,
21-396-03550,601.0,Rayagada,2022_10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.25,516.0,128.85,3550.0,Rayagada,396.0,0.0,0.0,0,0,1751415.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,6402.0,10558.0,110573.0,GUNUPUR,201,9625.0,2,121781.0,18,25.0,242.0,11.0,16985.45266,10.9,3.0,11.79,8.6,34907,0.00020736,2252.783612,70.105,55.567,0.0,0.0,0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,4,2,1,2022-2023,4419999.0,0.0,0.0,0.0,0.0,0.43567067720669544,3,,,
21-388-03379,514.0,Ganjam,2022_10,49232,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.44,440.0,192.41,3379.0,Ganjam,388.0,0.0,0.0,0,0,1497868.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,9622.0,8890.0,160387.0,PATRAPUR,174,2675.0,2,146618.0,41,32.0,212.0,11.0,11938.74138,10.5,3.0,19.15,28.69,27347,0.00022916,1814.472562,20.772,4.875,0.0,0.0,0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,4,2,1,2022-2023,0.0,0.0,0.0,0.0,344624.0,0.43567067720669544,3,,,
21-385-03530,597.0,Nayagarh,2022_10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.19,515.0,96.29,3530.0,Nayagarh,385.0,0.0,0.0,0,0,1748251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,16964.0,12896.0,210843.0,RANAPUR,271,5667.0,1,120403.0,37,35.0,116.0,7.0,16499.96,11.2,3.0,9.84,18.78,39416,9.44e-05,3015.537717,41.592,27.518,0.0,21682.0,21682,24871.0,140.0,4236.65,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,4,2,1,2022-2023,0.0,0.0,0.0,0.0,0.0,0.43567067720669544,3,,,
21-388-03377,366.0,Ganjam,2022_10,49232,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.26,316.0,81.07,3377.0,Ganjam,388.0,0.0,0.0,0,0,1069175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,14980.0,14441.0,193433.0,KHALLIKOTE,194,18820.0,4,79822.0,20,22.0,48.0,5.0,12213.7953,11.1,2.0,34.74,17.11,48218,8.72e-05,3665.59807,16.91,3.828,0.0,0.0,0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,4,2,1,2022-2023,0.0,0.0,0.0,0.0,344624.0,0.43567067720669544,3,,,
21-386-03464,293.0,Khordha,2022_10,52832207,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.3,257.0,76.03,3464.0,Khordha,386.0,0.0,0.0,0,0,857405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,15857.0,14460.0,214264.0,KHORDHA,211,28505.0,14,111602.0,29,23.0,38.0,3.0,6282.5,10.9,3.0,14.93,12.25,34010,8.97e-05,3092.860861,36.986,25.646,0.0,45711.0,29826,18770.0,351.0,10278.13,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,4,2,1,2022-2023,2396433.44,0.0,0.0,0.0,369825449.0,0.43567067720669544,3,,,
21-389-03357,235.0,Gajapati,2022_10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.42,203.0,85.16,3357.0,Gajapati,389.0,0.0,0.0,0,0,684723.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,4249.0,7193.0,138266.0,GOSANI,144,22570.0,6,124794.0,33,20.0,118.0,6.0,25371.594,10.6,3.0,12.25,17.32,49272,9.07e-05,4837.47405,34.055,23.049,0.0,0.0,0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,4,2,1,2022-2023,0.0,0.0,0.0,0.0,0.0,0.43567067720669544,3,,,
21-381-03344,370.0,Cuttack,2022_10,196249984,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.31,317.0,97.2,3344.0,Cuttack,381.0,0.0,0.0,0,0,1088397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,20877.0,15817.0,249161.0,TANGI CHOUDWAR,236,41690.0,14,159278.0,41,28.0,50.0,3.0,7079.49,14.0,3.0,10.08,15.02,31401,0.00017572,4837.3527,10.785,1.063,0.0,227948.0,323389,0.0,1718.0,35831.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,4,1,1,2022-2023,0.0,0.0,0.0,0.0,1373749888.0,0.43262477994565024,3,,,
21-380-03390,284.0,Jagatsinghapur,2022_10,121347430,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.21,242.0,51.31,3390.0,Jagatsinghapur,380.0,0.0,0.0,0,0,831921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,30095.0,18567.0,269836.0,KUJANG,202,51114.0,15,153272.0,50,39.0,3.0,2.0,7176.15,10.0,3.0,18.37,9.7,21510,0.00040208,1669.40891,3.753,0.0,0.0,21466.0,45618,0.0,26.0,4372.976,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,4,1,1,2022-2023,0.0,0.0,0.0,0.0,849432010.0,0.43262477994565024,3,,,
21-375-03448,1014.0,Kendujhar,2022_10,20137500,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.24,882.0,208.18,3448.0,Kendujhar,375.0,0.0,0.0,0,0,2994177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,7682.0,11784.0,151988.0,HARICHADANPUR,272,49590.0,8,164137.0,21,44.0,396.0,7.0,13786.19,8.2,2.0,19.12,28.07,31698,0.00031254,1174.739361,39.898,21.422,0.0,0.0,8601,0.0,661.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,3,2,2,2022-2023,0.0,0.0,0.0,0.0,140962500.0,0.4284903279664448,3,,,
21-394-03531,689.0,Nuapada,2022_10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.07,593.0,44.47,3531.0,Nuapada,394.0,0.0,0.0,0,0,2020488.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,6076.0,7272.0,88421.0,BODEN,135,0.0,0,161945.0,32,19.0,435.0,8.0,17788.21,10.0,2.0,4.94,1.4,19798,0.00017455,2497.990194,243.831,222.652,0.0,0.0,1361,0.0,269.0,39.57,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,2,5,2022-2023,0.0,0.0,0.0,0.0,0.0,0.4197333173771781,2,,,
