,object-id,tehsil-area,district,timeperiod,total-tender-awarded-value,immediate-measures-tenders-awarded-value,objectid,max-rain,mean-rain,sum-rain,tehsil,mean-daily-runoff,sum-runoff,peak-runoff,inundation-pct,inundation-intensity-mean,inundation-intensity-mean-nonzero,inundation-intensity-sum,year,mean-sex-ratio,sum-aged-population,sum-young-population,sum-population,schools-count,rail-length,rail-count,road-length,elevation-mean,slope-mean,dtcode11,net-sown-area-in-hac,avg-electricity,avg-tele,tehsil-piped-hhds-pct,tehsil-nosanitation-hhds-pct,total-hhd,drainage-density,distance-from-river,natural-vulnerability-index,social-vulnerability-index,composite-vulnerability-index,human-vulnerability-index,financial-vulnerability-index,physical-vulnerability-index,exposure,flood-hazard,government-response,vulnerability,topsis-score,risk-score
1166,02-023-00002,1655485655.15,CHAMBA,2022_02,0.0,0.0,2.0,0.15,0.12,197.35,BRAHMAUR,0.53,953.21,15.28,0.0,0.0,0.0,0.0,,0.97,2668.0,3484.0,40964.0,197.0,0.0,0.0,568749.0,3502.0,35.0,23.0,5027.02,15.8,3.0,31.62,7.48,27739.0,0.00041381,1775.215742,3.622339852002228,4.999957861804491,3.692223453144972,2.041954161891407,4.370488747957849,2.776466141579312,1,3,5,4,0.5232213856109126,3
1167,02-026-00017,738868837.36,KULLU,2022_02,0.0,0.0,17.0,0.19,0.15,105.14,SAINJ,0.28,229.63,11.67,0.0,0.0,0.0,0.0,,0.93,2859.0,3051.0,44516.0,109.0,0.0,0.0,277386.0,3430.0,31.0,26.0,3698.075,12.6,3.0,35.25,3.12,10568.0,0.00041918,3205.135405,3.921674919108306,3.6769058553319054,3.107142553537397,1.7944863683179737,3.411811471680845,3.015567399202564,1,3,5,4,0.5232213856109126,3
1168,02-027-00026,93055924.76,MANDI,2022_02,0.0,0.0,26.0,0.15,0.12,10.51,KOTLI,0.1,11.57,2.07,0.0,0.0,0.0,0.0,,1.0,879.0,702.0,25931.0,65.0,0.0,0.0,143426.0,1210.0,22.0,27.0,1884.29,11.1,3.0,74.35,9.71,8878.0,0.00060716,1694.550882,3.830992064690456,4.648616081467882,3.199432595298242,1.7236984251027927,3.3081104392656018,2.813811395237148,1,4,5,2,0.522464981060597,3
1169,02-027-00027,84657885.56,MANDI,2022_02,0.0,0.0,27.0,0.13,0.13,10.44,LAD BHAROL,0.43,35.93,5.76,0.0,0.0,0.0,0.0,,1.0,3629.0,2918.0,48491.0,75.0,0.0,0.0,140946.0,962.0,20.0,27.0,2816.11215,11.8,2.0,72.2,2.92,10004.0,0.00062722,1090.025042,3.5479298266243315,4.612336878716476,3.0787838701346204,1.7494810165279333,2.85371851738571,3.0719463392398563,1,4,5,2,0.522464981060597,3
1170,02-033-00038,244154374.33,SHIMLA,2022_02,0.0,0.0,38.0,0.16,0.15,32.81,KOTKHAI,0.27,84.17,6.7,0.0,0.0,0.0,0.0,,0.9,2784.0,2373.0,49349.0,157.0,0.0,0.0,279180.0,2300.0,26.0,33.0,8258.25,11.5,2.0,25.54,6.98,10804.0,0.00042349,1097.178824,4.022561221076511,4.645278076184595,3.072326250073429,1.700133850440272,3.2952966370004257,2.115453757821851,1,4,5,2,0.522464981060597,3
1171,02-027-00030,51176023.96,MANDI,2022_02,0.0,0.0,30.0,0.13,0.1,5.36,SANDHOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,617.0,499.0,14798.0,6.0,0.0,0.0,58775.0,822.0,20.0,27.0,794.99,11.9,3.0,52.49,1.12,6798.0,0.00054971,1161.351686,3.659526075894947,4.489921138417169,3.1616561447766824,1.751507675897539,3.564132157438689,2.592891750775097,1,4,5,2,0.522464981060597,3
1172,02-033-00041,142504044.45,SHIMLA,2022_02,0.0,0.0,41.0,0.16,0.16,21.58,NANKHARI,0.28,39.73,5.25,0.0,0.0,0.0,0.0,,0.9,1031.0,878.0,24804.0,96.0,0.0,0.0,15669.0,2107.0,30.0,33.0,2712.41,11.5,2.0,42.16,5.85,5897.0,0.0004087,1486.954632,3.976919645693568,4.64010249799748,3.079766596474152,1.8018068231887523,3.184922774726137,2.2004197037697337,1,4,5,2,0.522464981060597,3
1173,02-023-00005,162098923.31,CHAMBA,2022_02,0.0,0.0,5.0,0.1,0.1,15.05,DALHOUSIE,0.08,14.17,5.67,0.0,0.0,0.0,0.0,,0.97,1276.0,1681.0,51589.0,130.0,0.0,0.0,302151.0,1234.0,25.0,23.0,1696.05,12.9,2.0,44.43,5.66,12444.0,0.00051934,1324.149055,3.0921418167958,4.96135001879309,3.1496003278076765,1.727872630499352,3.907936283305293,1.9976104913413424,1,4,5,2,0.522464981060597,3
1174,02-033-00040,176674597.77,SHIMLA,2022_02,0.0,0.0,40.0,0.13,0.12,19.37,KUPVI,0.28,38.52,5.73,0.0,0.0,0.0,0.0,,0.9,942.0,824.0,22785.0,90.0,0.0,0.0,284024.0,2185.0,31.0,33.0,3829.7623,9.3,3.0,22.54,8.56,6354.0,0.00043971,1329.810523,3.814287057422922,4.561712038248122,3.1274585225559752,1.7572243741707256,3.5279880330897484,2.4889813750597614,1,4,5,2,0.522464981060597,3
1175,02-024-02118,327440454.85,KANGRA,2022_02,0.0,0.0,2118.0,0.12,0.08,23.39,INDORA,0.33,140.19,12.19,0.0,0.0,0.0,0.0,,1.0,18851.0,13417.0,161982.0,133.0,11460.0,3.0,882280.0,344.0,5.0,24.0,9487.28,11.4,3.0,57.8,4.11,21061.0,0.00056354,865.5547744,3.1651281001146536,4.610912867871224,3.1654134998278307,1.7741278994518777,3.5766908922982936,2.6672149835038264,3,4,1,2,0.5205401604806118,3
1176,02-032-01637,733495248.02,SIRMAUR,2022_02,0.0,0.0,1637.0,0.16,0.12,85.18,PAONTA SAHIB,0.41,275.59,30.88,0.0,0.0,0.0,0.0,,0.9,15396.0,19812.0,178839.0,326.0,0.0,0.0,1088995.0,616.0,13.0,32.0,11276.28,12.6,2.0,45.54,5.7,43170.0,0.00047542,1617.164338,2.91411563384122,4.999386061726785,3.113662503600118,1.7756148617493874,3.059246783540123,2.6417393543516434,3,4,4,1,0.5155078046209945,3
1177,02-032-00052,390632213.15,SIRMAUR,2022_02,0.0,0.0,52.0,0.14,0.14,52.1,PACHHAD,0.57,238.65,11.83,0.0,0.0,0.0,0.0,,0.9,3396.0,4516.0,78785.0,233.0,0.0,0.0,744216.0,1296.0,22.0,32.0,6978.06,11.9,2.0,51.17,11.88,11149.0,0.00047335,1108.965851,2.575546597011397,4.999976169498619,3.241786531365953,1.856082412114048,4.006424260018478,2.666597076863457,2,4,5,1,0.503199876555072,3
1178,02-023-00007,501777600.01,CHAMBA,2022_02,0.0,0.0,7.0,0.17,0.14,68.36,SALUNI,0.17,92.37,3.45,0.0,0.0,0.0,0.0,,0.96,6675.0,8762.0,111986.0,251.0,0.0,0.0,922917.0,2085.0,30.0,23.0,4560.52,12.3,2.0,33.65,3.51,18851.0,0.00043053,1294.653575,2.8309189151118104,4.979698859645298,3.128300185291768,1.7904919908292452,3.824318403134453,2.236769926374292,2,4,5,1,0.503199876555072,3
1179,02-029-00067,257562049.58,UNA,2022_02,0.0,0.0,67.0,0.09,0.04,9.56,GHANARI,0.21,58.71,36.87,0.0,0.0,0.0,0.0,,0.98,3021.0,2213.0,79446.0,174.0,0.0,0.0,602778.0,530.0,6.0,29.0,19286.2,12.4,3.0,71.37,5.3,22617.0,0.0007607,925.2956762,3.7877001936632433,2.8048683315659857,2.790487824488487,1.6967890562167214,3.753403788470475,2.603907349358187,2,4,5,1,0.503199876555072,3
1180,02-029-00066,417556732.07,UNA,2022_02,0.0,0.0,66.0,0.1,0.09,35.03,BANGANA,0.25,120.4,32.68,0.0,0.0,0.0,0.0,,0.98,5956.0,4340.0,79420.0,194.0,0.0,0.0,522186.0,608.0,12.0,29.0,9733.94,11.8,3.0,45.26,3.36,20912.0,0.00048771,861.688147,3.1478173391901976,4.475521349839075,2.934755663982299,1.819552873005196,2.984049905205388,2.6065861206328003,2,4,5,1,0.503199876555072,3
1181,02-033-00047,477897937.06,SHIMLA,2022_02,0.0,0.0,47.0,0.16,0.13,60.45,THEOG,0.38,168.84,6.55,0.0,0.0,0.0,0.0,,0.9,6070.0,5333.0,84852.0,306.0,0.0,0.0,906037.0,2009.0,28.0,33.0,8282.53,11.6,2.0,29.42,11.39,21243.0,0.00043521,1317.365423,4.271125199131273,4.678196818965047,3.016425894274719,1.6935120260891383,3.098599723137265,2.177937057022949,2,4,5,1,0.503199876555072,3
1182,02-026-00014,600867489.05,KULLU,2022_02,0.0,0.0,14.0,0.21,0.18,101.11,KULLU,0.26,162.24,8.62,0.0,0.0,0.0,0.0,,0.93,6539.0,6987.0,90801.0,290.0,0.0,0.0,496514.0,2626.0,30.0,26.0,13102.74,11.9,3.0,37.92,6.13,59478.0,0.00044721,1631.277502,3.362351083721704,4.908862536200624,3.182240318543349,1.7505955485130509,3.668781249249869,2.519289850268512,2,4,5,1,0.503199876555072,3
1183,02-024-02126,107684181.79,KANGRA,2022_02,0.0,0.0,2126.0,0.12,0.1,10.66,NAGROTA BAGWAN,0.44,48.86,9.47,0.0,0.0,0.0,0.0,,1.01,5121.0,3630.0,99677.0,126.0,15210.0,13.0,318966.0,883.0,10.0,24.0,2807.36,13.1,3.0,65.0,7.84,19853.0,0.00069832,1065.845603,3.387233788230541,4.230101667132315,2.9084249415400976,1.5880993004162394,2.8118600297280927,2.5526678414362687,2,4,5,1,0.503199876555072,3
1184,02-027-00025,576112454.55,MANDI,2022_02,0.0,0.0,25.0,0.18,0.14,77.64,KARSOG,0.36,209.43,19.24,0.0,0.0,0.0,0.0,,1.0,6057.0,4876.0,98717.0,345.0,0.0,0.0,805581.0,1637.0,27.0,27.0,6899.6335,12.3,2.0,49.14,5.97,27447.0,0.00046034,1009.281251,3.8014817971981136,4.655750707316851,2.994010012832929,1.857332137015117,3.434475854517408,1.7316580463123317,2,4,5,1,0.503199876555072,3
1185,02-031-00059,227507661.23,SOLAN,2022_02,0.0,0.0,59.0,0.18,0.16,34.56,KANDAGHAT,0.56,158.2,14.31,0.0,0.0,0.0,0.0,,0.87,402.0,475.0,42043.0,152.0,21115.0,23.0,533427.0,1420.0,24.0,31.0,2314.39,11.7,3.0,31.61,4.69,8898.0,0.00040421,1267.977659,3.055755688511436,4.96665769417051,3.100004118812018,1.5444233430082026,3.766529750382448,1.87795524238568,2,4,5,1,0.503199876555072,3
1186,02-031-00057,385185263.12,SOLAN,2022_02,0.0,0.0,57.0,0.18,0.16,56.81,ARKI,1.07,419.6,39.48,0.0,0.0,0.0,0.0,,0.88,6887.0,7589.0,106548.0,274.0,0.0,0.0,772945.0,1220.0,23.0,31.0,5942.043,11.5,3.0,56.87,2.1,27806.0,0.00044223,1168.343891,2.60003796899113,4.990894466757053,3.427279332848719,1.8272893224451947,4.3722656203029295,2.96355745003013,2,4,5,1,0.503199876555072,3
1187,02-033-00043,845767259.19,SHIMLA,2022_02,0.0,0.0,43.0,0.16,0.1,82.72,RAMPUR,0.28,262.16,6.19,0.0,0.0,0.0,0.0,,0.9,5850.0,5019.0,94088.0,263.0,0.0,0.0,485731.0,2693.0,33.0,33.0,10123.329,12.7,2.0,64.32,5.79,21621.0,0.00041207,1515.289632,3.547040699104437,4.653543266589452,2.937048826674905,1.68410309607967,3.168569164641821,2.284417403282621,2,3,5,3,0.5025693663475852,3
1188,02-023-00003,1008206652.7,CHAMBA,2022_02,0.0,0.0,3.0,0.14,0.1,94.51,CHAMBA,0.1,103.68,3.34,0.0,0.0,0.0,0.0,,0.97,11812.0,15675.0,193629.0,632.0,0.0,0.0,1607118.0,2183.0,32.0,23.0,23567.567,11.3,3.0,34.46,3.23,51278.0,0.000467,1248.586306,3.121739643121884,4.962624573283399,3.0974390894461195,1.6455591926192124,3.864773371626205,1.8697863785084303,5,3,5,1,0.4902744290583362,3
1189,02-024-02116,277848471.21,KANGRA,2022_02,0.0,0.0,2116.0,0.12,0.08,21.09,FATEHPUR,0.17,42.63,6.81,0.0,0.0,0.0,0.0,,1.01,6034.0,4259.0,72801.0,134.0,0.0,0.0,630190.0,427.0,7.0,24.0,5962.0683,11.8,2.0,50.19,9.17,20209.0,0.00057684,1306.871943,2.741118974621801,4.136955470245969,2.853165436236813,1.856982081745124,2.9480970020274144,2.75920627055362,2,4,4,1,0.4895721509872742,3
1190,02-031-00063,184294600.09,SOLAN,2022_02,0.0,0.0,63.0,0.18,0.12,20.64,RAMSHAHR,0.42,81.78,11.53,0.0,0.0,0.0,0.0,,0.87,1674.0,1972.0,38127.0,108.0,0.0,0.0,369944.0,913.0,20.0,31.0,1946.27,12.0,2.0,37.23,1.24,9407.0,0.0005211,1128.51399,3.380970921475665,4.850280295787835,3.1532166049489763,1.6391275500315354,3.777316381861357,2.28998704501938,1,4,5,1,0.4801184723272422,2
1191,02-033-00046,241154649.85,SHIMLA,2022_02,0.0,0.0,46.0,0.16,0.13,29.42,SEONI,0.47,130.83,20.15,0.0,0.0,0.0,0.0,,0.92,4662.0,3927.0,47995.0,180.0,0.0,0.0,304568.0,1418.0,30.0,33.0,7741.48,13.1,3.0,50.15,4.48,8868.0,0.00053634,918.4847866,1.918143606170908,4.99625558366025,3.0932726289628287,1.62628622099592,4.375898096258535,2.861622029639541,1,4,5,1,0.4801184723272422,2
1192,02-032-00048,131953213.66,SIRMAUR,2022_02,0.0,0.0,48.0,0.16,0.14,17.23,DADAHU,0.44,61.08,5.94,0.0,0.0,0.0,0.0,,0.9,593.0,794.0,21823.0,83.0,0.0,0.0,225619.0,1119.0,24.0,32.0,7514.34,11.4,2.0,65.57,1.31,6113.0,0.00050368,1161.599198,3.237828101038485,4.967081999655184,3.185783019549802,1.910734385763828,3.4285499247597007,2.7421580392242704,1,4,5,1,0.4801184723272422,2
1193,02-032-00056,243404067.84,SIRMAUR,2022_02,0.0,0.0,56.0,0.13,0.1,22.38,SHALAI,0.13,36.75,3.16,0.0,0.0,0.0,0.0,,0.9,3916.0,5031.0,66159.0,193.0,0.0,0.0,239582.0,1498.0,30.0,32.0,8902.04,9.6,3.0,24.84,5.2,11732.0,0.00041907,1350.135306,3.4373246009507734,4.999834747325177,3.395604373107108,1.87471065680366,3.6248901530781086,2.895522822911342,1,4,5,1,0.4801184723272422,2
1194,02-032-00055,296983429.43,SIRMAUR,2022_02,0.0,0.0,55.0,0.14,0.13,35.33,RENUKA,0.25,71.32,3.35,0.0,0.0,0.0,0.0,,0.9,2215.0,2986.0,39560.0,126.0,0.0,0.0,392498.0,1572.0,30.0,32.0,3212.94,9.7,2.0,29.32,10.51,10561.0,0.00046165,1183.033255,3.7977690779004463,4.977944726296937,3.246932668247818,1.804180748180964,3.4697459402867734,2.187895164075383,1,4,5,1,0.4801184723272422,2
1195,02-032-00049,175831508.05,SIRMAUR,2022_02,0.0,0.0,49.0,0.14,0.1,15.84,KAMRAU,0.17,33.17,6.42,0.0,0.0,0.0,0.0,,0.9,2035.0,2734.0,35791.0,139.0,0.0,0.0,270647.0,1266.0,28.0,32.0,1842.178,11.1,2.0,52.81,2.05,7447.0,0.00045637,1054.66769,3.196598270126289,4.968155302513783,3.2117758364745184,1.808773453648881,3.285150756617129,2.6865588160653253,1,4,5,1,0.4801184723272422,2
1196,02-030-02104,91973403.88,BILASPUR,2022_02,0.0,0.0,2104.0,0.1,0.1,8.66,BHARARI,0.37,51.33,9.09,0.0,0.0,0.0,0.0,,0.98,2510.0,1759.0,76883.0,102.0,0.0,0.0,279947.0,794.0,9.0,30.0,3001.53,12.0,3.0,92.71,0.64,12795.0,0.00060118,1072.714697,3.922822135305063,4.767182849067472,3.1561230981081594,1.7569545530187975,3.236621700378874,2.521386919146176,1,4,5,1,0.4801184723272422,2
1197,02-033-00039,220146894.08,SHIMLA,2022_02,0.0,0.0,39.0,0.16,0.16,32.73,KUMHARSAIN,0.25,61.91,3.81,0.0,0.0,0.0,0.0,,0.9,1163.0,992.0,51230.0,192.0,0.0,0.0,427422.0,1883.0,29.0,33.0,4845.83,11.8,3.0,31.5,6.82,16165.0,0.00042943,1309.62439,4.329130286240212,4.474132745176767,3.144801067817564,1.7894966707892177,3.1972528720959623,2.250020885567734,1,4,5,1,0.4801184723272422,2
1198,02-027-00018,156102915.82,MANDI,2022_02,0.0,0.0,18.0,0.19,0.18,26.4,AUT,0.27,46.16,2.75,0.0,0.0,0.0,0.0,,1.0,1702.0,1369.0,52383.0,91.0,0.0,0.0,168038.0,1809.0,30.0,27.0,3034.02,11.8,2.0,44.85,2.63,6806.0,0.00048583,982.6120015,4.064194513704597,4.662103441187928,3.33126765245486,1.802631165268016,3.082364481006881,3.167732309818433,1,4,5,1,0.4801184723272422,2
1199,02-024-02124,191240511.3,KANGRA,2022_02,0.0,0.0,2124.0,0.12,0.09,16.18,KHUNDIAN,0.13,21.16,2.52,0.0,0.0,0.0,0.0,,1.03,2050.0,1393.0,54149.0,115.0,0.0,0.0,312004.0,766.0,15.0,24.0,3834.93,12.3,2.0,47.7,5.83,9824.0,0.00056,1067.174456,3.88158332051753,4.470288304348534,3.076350298173584,1.648648031281859,2.960545039733715,2.681283484731185,1,4,5,1,0.4801184723272422,2
1200,02-024-02129,116401731.12,KANGRA,2022_02,0.0,0.0,2129.0,0.07,0.07,7.26,RAKKAR,0.12,10.28,2.61,0.0,0.0,0.0,0.0,,1.01,1067.0,749.0,36616.0,81.0,0.0,0.0,188337.0,637.0,10.0,24.0,2177.722,12.2,3.0,58.71,1.82,8895.0,0.00055935,695.377616,3.895609567827061,4.415043493087519,3.055924471628916,1.6361545367413668,3.295521632165733,2.484864545594407,1,4,5,1,0.4801184723272422,2
1201,02-024-02112,106903283.0,KANGRA,2022_02,0.0,0.0,2112.0,0.09,0.07,6.94,DADA SIBA,0.16,22.78,7.93,0.0,0.0,0.0,0.0,,1.01,1085.0,766.0,22538.0,75.0,0.0,0.0,219045.0,639.0,10.0,24.0,2174.93,11.5,3.0,50.49,4.02,8045.0,0.00054547,1127.104857,3.286729313209876,4.600874781758272,2.9669966501650094,1.5908969166686933,3.620705498390036,2.107588548528127,1,4,5,1,0.4801184723272422,2
1202,02-026-00011,293270233.94,KULLU,2022_02,0.0,0.0,11.0,0.18,0.13,36.88,ANI,0.35,118.78,3.48,0.0,0.0,0.0,0.0,,0.93,3644.0,3871.0,56556.0,170.0,0.0,0.0,400750.0,2149.0,30.0,26.0,4669.495,9.8,2.0,41.09,3.24,18338.0,0.00041932,1454.68143,3.906634731926637,4.906157447929278,3.4060662049195582,1.812421833442848,4.092614844790782,2.93670182400023,1,4,5,1,0.4801184723272422,2
1203,02-028-02857,69697301.93,HAMIRPUR,2022_02,0.0,0.0,2857.0,0.1,0.08,5.59,GALORE,0.06,3.15,1.06,0.0,0.0,0.0,0.0,,1.11,1206.0,684.0,29283.0,61.0,0.0,0.0,129412.0,712.0,8.0,28.0,1767.25,11.8,3.0,63.9,1.12,5379.0,0.00054044,822.3842429,3.653559989974186,4.740487320106819,3.0960176651774187,1.6627530050138482,3.1139371188560165,2.7893422005927184,1,4,5,1,0.4801184723272422,2
1204,02-028-02855,131811695.18,HAMIRPUR,2022_02,0.0,0.0,2855.0,0.1,0.1,12.02,BHORANJ,0.08,9.51,0.93,0.0,0.0,0.0,0.0,,1.1,2909.0,1653.0,73781.0,156.0,0.0,0.0,367542.0,898.0,10.0,28.0,3843.03,11.8,3.0,45.12,5.83,25836.0,0.00051753,1356.687424,3.515597808081528,4.720347450154213,3.078567609225303,1.6770457650156618,2.983275756687477,2.964397719800633,1,4,5,1,0.4801184723272422,2
1205,02-024-02115,81204048.3,KANGRA,2022_02,0.0,0.0,2115.0,0.12,0.12,9.46,DHIRA,0.3,33.27,8.75,0.0,0.0,0.0,0.0,,1.01,1606.0,1130.0,30155.0,57.0,0.0,0.0,189788.0,855.0,13.0,24.0,1843.05,12.1,2.0,59.05,11.76,7350.0,0.00062964,905.9559827,3.457575919176105,4.868911946639197,2.9196981619128497,1.4656308212175104,2.8891491843978354,2.2161596341653933,1,4,5,1,0.4801184723272422,2
1206,02-024-02120,111076099.29,KANGRA,2022_02,0.0,0.0,2120.0,0.08,0.06,6.93,JASWAN  KOTLA,0.17,18.87,9.31,0.0,0.0,0.0,0.0,,1.01,775.0,551.0,32060.0,54.0,0.0,0.0,200155.0,536.0,9.0,24.0,1102.94,12.0,2.0,84.92,0.29,4710.0,0.00049592,877.0256761,3.2376068683754595,4.29543419973535,2.990004588066417,1.6851958043456787,3.593803878872127,2.407918511846688,1,4,5,1,0.4801184723272422,2
1207,02-028-01431,108780681.53,HAMIRPUR,2022_02,0.0,0.0,1431.0,0.1,0.08,8.28,BAMSAN,0.1,11.05,2.61,0.0,0.0,0.0,0.0,,1.08,3712.0,2288.0,30736.0,62.0,0.0,0.0,215875.0,930.0,17.0,28.0,3870.3,11.9,3.0,73.04,0.92,11453.0,0.00030162,1404.16196,3.7318191971310215,4.46477612766525,2.977509604161183,1.6614259038056838,3.278721171582396,2.005032257592523,1,4,5,1,0.4801184723272422,2
1208,02-027-00022,241735360.6,MANDI,2022_02,0.0,0.0,22.0,0.18,0.13,29.37,CHACHYOT,0.23,65.63,3.79,0.0,0.0,0.0,0.0,,1.0,1851.0,1485.0,37627.0,169.0,0.0,0.0,444842.0,1771.0,25.0,27.0,4113.95,11.8,2.0,60.21,5.43,15222.0,0.00050746,1026.882287,3.767585131644534,4.909539021558984,3.268105151446137,1.6341053164955002,3.0099958608038544,3.022952730936671,1,4,5,1,0.4801184723272422,2
1209,02-027-00029,411855398.26,MANDI,2022_02,0.0,0.0,29.0,0.17,0.16,61.96,PADHAR,0.24,92.14,4.11,0.0,0.0,0.0,0.0,,1.0,5297.0,4272.0,68754.0,190.0,0.0,0.0,258041.0,1875.0,29.0,27.0,4961.62873,11.8,2.0,41.45,1.15,17385.0,0.00044954,1102.904422,3.8009935542626656,4.845689166680131,3.094540818724251,1.7467250761186215,3.442138367242534,2.709843980050564,1,4,5,1,0.4801184723272422,2
1210,02-027-00031,166523757.31,MANDI,2022_02,0.0,0.0,31.0,0.1,0.1,16.34,SARKAGHAT,0.07,13.31,0.93,0.0,0.0,0.0,0.0,,1.01,5604.0,4467.0,65714.0,172.0,0.0,0.0,348323.0,1116.0,19.0,27.0,4401.6179,12.3,3.0,61.43,1.88,26502.0,0.00042536,1641.608029,3.523131703290654,4.585539368862682,3.049997811523371,1.5895171295012402,3.22490618344242,2.614893168725858,1,4,5,1,0.4801184723272422,2
1211,02-023-00001,262447817.3,CHAMBA,2022_02,0.0,0.0,1.0,0.09,0.09,23.24,BHATTIYAT,0.02,4.41,0.4,0.0,0.0,0.0,0.0,,0.97,3371.0,4435.0,57077.0,155.0,0.0,0.0,351399.0,1542.0,26.0,23.0,4593.83,12.2,3.0,37.85,6.26,12398.0,0.00048688,1674.489822,3.1920455220698747,4.963311268554979,3.0742474368156456,1.6966483452597656,3.957470112968014,1.7010249172260012,1,4,5,1,0.4801184723272422,2
1212,02-034-00010,1128770723.01,KINNAUR,2022_02,0.0,0.0,10.0,0.1,0.09,99.02,NICHAR,0.33,383.4,4.44,0.0,0.0,0.0,0.0,,0.81,2183.0,1595.0,29218.0,112.0,0.0,0.0,236618.0,3733.0,33.0,34.0,7866.63,14.6,3.0,36.05,15.9,13225.0,0.00039581,2127.168201,3.618227693556301,4.67025886812158,3.0979565028266194,1.7273722586570983,3.3699854153344506,2.4612625333997804,1,2,5,5,0.4777037905413474,2
1213,02-033-00036,354114086.14,SHIMLA,2022_02,0.0,0.0,36.0,0.1,0.09,28.82,DODRA KWAR,0.13,45.55,1.48,0.0,0.0,0.0,0.0,,0.91,323.0,293.0,6183.0,26.0,0.0,0.0,59436.0,3616.0,32.0,33.0,9433.201847692308,20.0,3.0,18.73,6.3,841.0,0.00038468,2036.05687,3.660260646482173,4.701223216840752,3.102013125868889,1.7529924661918586,3.373931433839415,2.4048896424038846,1,2,5,5,0.4777037905413474,2
1214,02-025-00017,6714424287.09,LAHAUL & SPITI,2022_02,0.0,0.0,17.0,0.19,0.13,863.95,LAHAUL,4.46,32498.2,58.2,0.0,0.0,0.0,0.0,,0.9,2088.0,1646.0,18521.0,177.0,0.0,0.0,726949.0,4712.0,29.0,25.0,4710.3413,14.6,3.0,29.3,6.21,5838.0,0.00045505,3839.370429,3.383497815254507,4.983299865660959,3.3916999314487937,1.6752017680766411,3.9083024828547233,2.7499978583855267,1,2,5,5,0.4777037905413474,2
1215,02-028-02858,159688151.55,HAMIRPUR,2022_02,0.0,0.0,2858.0,0.1,0.07,11.23,HAMIRPUR,0.12,23.68,2.62,0.0,0.0,0.0,0.0,,1.1,9343.0,5317.0,99696.0,179.0,0.0,0.0,446862.0,788.0,10.0,28.0,5212.8785,12.3,3.0,54.97,4.05,23861.0,0.00066884,955.9870177,3.489625220216323,4.8078174076732605,3.056611770882524,1.578509187118291,3.094567449969832,2.7776819074999217,2,4,3,1,0.4754251483147268,2
1216,02-026-00015,768716637.99,KULLU,2022_02,0.0,0.0,15.0,0.21,0.18,132.07,MANALI,0.98,796.34,34.94,0.0,0.0,0.0,0.0,,0.93,3482.0,3715.0,56148.0,103.0,0.0,0.0,281235.0,3583.0,30.0,26.0,3514.26,12.6,3.0,67.64,5.98,10712.0,0.00040988,1979.761646,3.141888847044567,4.985505026016165,3.2232720361262115,1.7586642031741222,3.996536000756939,2.0748187371365643,1,3,5,3,0.4722584354178825,2
1217,02-023-00004,1163670457.25,CHAMBA,2022_02,0.0,0.0,4.0,0.14,0.13,143.06,CHAURAH,0.2,252.91,10.0,0.0,0.0,0.0,0.0,,0.97,4991.0,6595.0,96156.0,271.0,0.0,0.0,1122993.0,2907.0,33.0,23.0,20292.002,10.9,3.0,25.17,5.74,20528.0,0.00039487,1323.891954,2.601164239931553,4.981586129005584,3.104314781585116,1.7670985712690732,4.098102075254735,2.416844022501297,3,3,5,1,0.4328894647756576,2
1218,02-034-00009,374066012.12,KINNAUR,2022_02,0.0,0.0,9.0,0.08,0.06,19.88,KALPA,0.23,94.84,2.15,0.0,0.0,0.0,0.0,,0.81,1160.0,845.0,14340.0,52.0,0.0,0.0,144199.0,3880.0,33.0,34.0,3379.55,12.9,2.0,32.88,3.9,8428.0,0.00041156,2328.144422,3.494410687396433,4.75085369579034,3.0812825337201164,1.694877112041839,3.3513910954182355,2.408351599772112,1,2,5,4,0.4283600315498357,2
1219,02-027-00019,97795092.8,MANDI,2022_02,0.0,0.0,19.0,0.1,0.1,9.13,BALDWARA,0.21,12.0,2.95,0.0,0.0,0.0,0.0,,1.0,4255.0,3438.0,74665.0,109.0,0.0,0.0,216596.0,1053.0,17.0,27.0,3274.17,11.9,2.0,38.89,3.97,12190.0,0.00058643,3865.82519,3.669901240571365,4.651827298976959,3.0693897774819154,1.648842015269786,3.1375986464009227,2.6128334336073187,1,3,5,2,0.4224282819684972,2
1220,02-034-01706,1457672188.91,KINNAUR,2022_02,0.0,0.0,1706.0,0.11,0.08,106.75,SANGLA,0.36,559.1,10.25,0.0,0.0,0.0,0.0,,0.81,1257.0,930.0,16617.0,40.0,0.0,0.0,136743.0,4644.0,29.0,34.0,617.57,15.7,3.0,32.81,11.03,2645.0,0.00042219,4408.131434,3.5265620286166346,4.741142644022582,3.1128588133776547,1.7127239726393213,3.4073119324925774,2.452991019061119,1,1,5,5,0.4148919295067383,2
